run_manifest,job_index,instance,method,seed,trajectory_status,completed_steps,budget_steps,psnr,ssim,interval_train_seconds,cumulative_train_seconds,evaluation_seconds,metrics_json
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,3,rails-001,BI-Grid,0,complete,5000,10,5.329004602917835,0.10667468855778377,0.39047611999990295,0.39047611999990295,0.0013226690000465169,"{""psnr"":5.329004602917835,""psnr/map/ambient-occlusion/AO"":0.9517178471959402,""psnr/map/color/DIFF"":6.3293815401451745,""psnr/map/displacement/Displacement"":3.433333844290334,""psnr/map/metalness/metal"":10.171931394797726,""psnr/map/normal-gl/normal"":4.607893476371795,""psnr/map/roughness/rough"":6.47976951470604,""psnr/semantic/AO"":0.9517178471959402,""psnr/semantic/DIFF"":6.3293815401451745,""psnr/semantic/Displacement"":3.433333844290334,""psnr/semantic/metal"":10.171931394797726,""psnr/semantic/normal"":4.607893476371795,""psnr/semantic/rough"":6.47976951470604,""ssim"":0.10667468855778377,""ssim/map/ambient-occlusion/AO"":0.02177230827510357,""ssim/map/color/DIFF"":0.023562857881188393,""ssim/map/displacement/Displacement"":0.17720822989940643,""ssim/map/metalness/metal"":0.2750353515148163,""ssim/map/normal-gl/normal"":0.07938046008348465,""ssim/map/roughness/rough"":0.06308892369270325,""ssim/semantic/AO"":0.02177230827510357,""ssim/semantic/DIFF"":0.023562857881188393,""ssim/semantic/Displacement"":0.17720822989940643,""ssim/semantic/metal"":0.2750353515148163,""ssim/semantic/normal"":0.07938046008348465,""ssim/semantic/rough"":0.06308892369270325}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,4,rails-001,BI-Grid,1,complete,5000,10,5.17587671760866,0.09936451442384471,0.11910094300014862,0.11910094300014862,0.0012146080000547954,"{""psnr"":5.17587671760866,""psnr/map/ambient-occlusion/AO"":1.365028410198038,""psnr/map/color/DIFF"":5.726881919954495,""psnr/map/displacement/Displacement"":2.9041111119248337,""psnr/map/metalness/metal"":10.179033263137374,""psnr/map/normal-gl/normal"":3.873283235621945,""psnr/map/roughness/rough"":7.0069223648152725,""psnr/semantic/AO"":1.365028410198038,""psnr/semantic/DIFF"":5.726881919954495,""psnr/semantic/Displacement"":2.9041111119248337,""psnr/semantic/metal"":10.179033263137374,""psnr/semantic/normal"":3.873283235621945,""psnr/semantic/rough"":7.0069223648152725,""ssim"":0.09936451442384471,""ssim/map/ambient-occlusion/AO"":0.053546588867902756,""ssim/map/color/DIFF"":0.00324735208414495,""ssim/map/displacement/Displacement"":0.11620047688484192,""ssim/map/metalness/metal"":0.27409669756889343,""ssim/map/normal-gl/normal"":0.04243236407637596,""ssim/map/roughness/rough"":0.10666360706090927,""ssim/semantic/AO"":0.053546588867902756,""ssim/semantic/DIFF"":0.00324735208414495,""ssim/semantic/Displacement"":0.11620047688484192,""ssim/semantic/metal"":0.27409669756889343,""ssim/semantic/normal"":0.04243236407637596,""ssim/semantic/rough"":0.10666360706090927}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,5,rails-001,BI-Grid,2,interrupted,2363,10,5.290353542936832,0.12923297813783088,0.11757833199999368,0.11757833199999368,0.0012771389999670646,"{""psnr"":5.290353542936832,""psnr/map/ambient-occlusion/AO"":1.2335192995879998,""psnr/map/color/DIFF"":8.09902420838062,""psnr/map/displacement/Displacement"":2.3913783128013506,""psnr/map/metalness/metal"":10.004937253378149,""psnr/map/normal-gl/normal"":3.5916290351886575,""psnr/map/roughness/rough"":6.421633148284216,""psnr/semantic/AO"":1.2335192995879998,""psnr/semantic/DIFF"":8.09902420838062,""psnr/semantic/Displacement"":2.3913783128013506,""psnr/semantic/metal"":10.004937253378149,""psnr/semantic/normal"":3.5916290351886575,""psnr/semantic/rough"":6.421633148284216,""ssim"":0.12923297813783088,""ssim/map/ambient-occlusion/AO"":0.04352233186364174,""ssim/map/color/DIFF"":0.05443700775504112,""ssim/map/displacement/Displacement"":0.0499127022922039,""ssim/map/metalness/metal"":0.5435779690742493,""ssim/map/normal-gl/normal"":0.026488522067666054,""ssim/map/roughness/rough"":0.05745933577418327,""ssim/semantic/AO"":0.04352233186364174,""ssim/semantic/DIFF"":0.05443700775504112,""ssim/semantic/Displacement"":0.0499127022922039,""ssim/semantic/metal"":0.5435779690742493,""ssim/semantic/normal"":0.026488522067666054,""ssim/semantic/rough"":0.05745933577418327}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,0,rails-001,LPE,0,complete,5000,10,5.362696950098143,0.10598166721562545,0.6268858739999814,0.6268858739999814,0.002178016000016214,"{""psnr"":5.362696950098143,""psnr/map/ambient-occlusion/AO"":1.5346810948013414,""psnr/map/color/DIFF"":6.204878200278249,""psnr/map/displacement/Displacement"":3.4572055298503774,""psnr/map/metalness/metal"":10.092749727946638,""psnr/map/normal-gl/normal"":4.306284372927252,""psnr/map/roughness/rough"":6.580382774784999,""psnr/semantic/AO"":1.5346810948013414,""psnr/semantic/DIFF"":6.204878200278249,""psnr/semantic/Displacement"":3.4572055298503774,""psnr/semantic/metal"":10.092749727946638,""psnr/semantic/normal"":4.306284372927252,""psnr/semantic/rough"":6.580382774784999,""ssim"":0.10598166721562545,""ssim/map/ambient-occlusion/AO"":0.06560350209474564,""ssim/map/color/DIFF"":0.015912991017103195,""ssim/map/displacement/Displacement"":0.18008148670196533,""ssim/map/metalness/metal"":0.24564862251281738,""ssim/map/normal-gl/normal"":0.05736693739891052,""ssim/map/roughness/rough"":0.0712764635682106,""ssim/semantic/AO"":0.06560350209474564,""ssim/semantic/DIFF"":0.015912991017103195,""ssim/semantic/Displacement"":0.18008148670196533,""ssim/semantic/metal"":0.24564862251281738,""ssim/semantic/normal"":0.05736693739891052,""ssim/semantic/rough"":0.0712764635682106}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,1,rails-001,LPE,1,complete,5000,10,5.212217546518508,0.12359820942947408,0.22843543600015437,0.22843543600015437,0.002445417999979327,"{""psnr"":5.212217546518508,""psnr/map/ambient-occlusion/AO"":1.0022372453457216,""psnr/map/color/DIFF"":7.419737621699751,""psnr/map/displacement/Displacement"":2.767757614375169,""psnr/map/metalness/metal"":10.046786904711473,""psnr/map/normal-gl/normal"":4.194792846377064,""psnr/map/roughness/rough"":5.841993046601869,""psnr/semantic/AO"":1.0022372453457216,""psnr/semantic/DIFF"":7.419737621699751,""psnr/semantic/Displacement"":2.767757614375169,""psnr/semantic/metal"":10.046786904711473,""psnr/semantic/normal"":4.194792846377064,""psnr/semantic/rough"":5.841993046601869,""ssim"":0.12359820942947408,""ssim/map/ambient-occlusion/AO"":0.025422194972634315,""ssim/map/color/DIFF"":0.04329662397503853,""ssim/map/displacement/Displacement"":0.0990741178393364,""ssim/map/metalness/metal"":0.5159910321235657,""ssim/map/normal-gl/normal"":0.05763331055641174,""ssim/map/roughness/rough"":0.00017197710985783488,""ssim/semantic/AO"":0.025422194972634315,""ssim/semantic/DIFF"":0.04329662397503853,""ssim/semantic/Displacement"":0.0990741178393364,""ssim/semantic/metal"":0.5159910321235657,""ssim/semantic/normal"":0.05763331055641174,""ssim/semantic/rough"":0.00017197710985783488}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,2,rails-001,LPE,2,interrupted,2362,10,5.300405580542842,0.16346731254210076,0.1179318649999459,0.1179318649999459,0.0016866219998519227,"{""psnr"":5.300405580542842,""psnr/map/ambient-occlusion/AO"":1.584485497215177,""psnr/map/color/DIFF"":6.403851938331615,""psnr/map/displacement/Displacement"":2.63250771080843,""psnr/map/metalness/metal"":9.964624967757423,""psnr/map/normal-gl/normal"":3.444746010674163,""psnr/map/roughness/rough"":7.772217358470243,""psnr/semantic/AO"":1.584485497215177,""psnr/semantic/DIFF"":6.403851938331615,""psnr/semantic/Displacement"":2.63250771080843,""psnr/semantic/metal"":9.964624967757423,""psnr/semantic/normal"":3.444746010674163,""psnr/semantic/rough"":7.772217358470243,""ssim"":0.16346731254210076,""ssim/map/ambient-occlusion/AO"":0.06816162914037704,""ssim/map/color/DIFF"":0.020396310836076736,""ssim/map/displacement/Displacement"":0.08480676263570786,""ssim/map/metalness/metal"":0.6195067763328552,""ssim/map/normal-gl/normal"":0.022448578849434853,""ssim/map/roughness/rough"":0.16548381745815277,""ssim/semantic/AO"":0.06816162914037704,""ssim/semantic/DIFF"":0.020396310836076736,""ssim/semantic/Displacement"":0.08480676263570786,""ssim/semantic/metal"":0.6195067763328552,""ssim/semantic/normal"":0.022448578849434853,""ssim/semantic/rough"":0.16548381745815277}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,3,rails-001,BI-Grid,0,complete,5000,50,16.29972208780195,0.23773800333340964,1.3217126500001086,1.7121887700000116,0.0016174019999652955,"{""psnr"":16.29972208780195,""psnr/map/ambient-occlusion/AO"":19.519852177271225,""psnr/map/color/DIFF"":16.786495685549113,""psnr/map/displacement/Displacement"":14.682538594448403,""psnr/map/metalness/metal"":10.118193219244112,""psnr/map/normal-gl/normal"":17.572349473149217,""psnr/map/roughness/rough"":19.11890337714962,""psnr/semantic/AO"":19.519852177271225,""psnr/semantic/DIFF"":16.786495685549113,""psnr/semantic/Displacement"":14.682538594448403,""psnr/semantic/metal"":10.118193219244112,""psnr/semantic/normal"":17.572349473149217,""psnr/semantic/rough"":19.11890337714962,""ssim"":0.23773800333340964,""ssim/map/ambient-occlusion/AO"":0.24617743492126465,""ssim/map/color/DIFF"":0.14441369473934174,""ssim/map/displacement/Displacement"":0.2146325558423996,""ssim/map/metalness/metal"":0.4173260033130646,""ssim/map/normal-gl/normal"":0.1795557737350464,""ssim/map/roughness/rough"":0.22432255744934082,""ssim/semantic/AO"":0.24617743492126465,""ssim/semantic/DIFF"":0.14441369473934174,""ssim/semantic/Displacement"":0.2146325558423996,""ssim/semantic/metal"":0.4173260033130646,""ssim/semantic/normal"":0.1795557737350464,""ssim/semantic/rough"":0.22432255744934082}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,4,rails-001,BI-Grid,1,complete,5000,50,16.51116415400994,0.2509320055445035,2.462929110999994,2.5820300540001426,0.0011077680001108092,"{""psnr"":16.51116415400994,""psnr/map/ambient-occlusion/AO"":20.175282859021678,""psnr/map/color/DIFF"":17.53949495118856,""psnr/map/displacement/Displacement"":15.312984727089557,""psnr/map/metalness/metal"":10.03604941834761,""psnr/map/normal-gl/normal"":17.57098750615405,""psnr/map/roughness/rough"":18.432185462258186,""psnr/semantic/AO"":20.175282859021678,""psnr/semantic/DIFF"":17.53949495118856,""psnr/semantic/Displacement"":15.312984727089557,""psnr/semantic/metal"":10.03604941834761,""psnr/semantic/normal"":17.57098750615405,""psnr/semantic/rough"":18.432185462258186,""ssim"":0.2509320055445035,""ssim/map/ambient-occlusion/AO"":0.3357912003993988,""ssim/map/color/DIFF"":0.19022111594676971,""ssim/map/displacement/Displacement"":0.24286504089832306,""ssim/map/metalness/metal"":0.36582350730895996,""ssim/map/normal-gl/normal"":0.1679534912109375,""ssim/map/roughness/rough"":0.20293767750263214,""ssim/semantic/AO"":0.3357912003993988,""ssim/semantic/DIFF"":0.19022111594676971,""ssim/semantic/Displacement"":0.24286504089832306,""ssim/semantic/metal"":0.36582350730895996,""ssim/semantic/normal"":0.1679534912109375,""ssim/semantic/rough"":0.20293767750263214}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,5,rails-001,BI-Grid,2,interrupted,2363,50,16.49114617617504,0.23878496264417967,0.656406817000061,0.7739851490000547,0.0010460580001563358,"{""psnr"":16.49114617617504,""psnr/map/ambient-occlusion/AO"":20.347371306581636,""psnr/map/color/DIFF"":17.144679909712018,""psnr/map/displacement/Displacement"":15.710459180926845,""psnr/map/metalness/metal"":10.016727912199624,""psnr/map/normal-gl/normal"":17.65233688718434,""psnr/map/roughness/rough"":18.075301860445773,""psnr/semantic/AO"":20.347371306581636,""psnr/semantic/DIFF"":17.144679909712018,""psnr/semantic/Displacement"":15.710459180926845,""psnr/semantic/metal"":10.016727912199624,""psnr/semantic/normal"":17.65233688718434,""psnr/semantic/rough"":18.075301860445773,""ssim"":0.23878496264417967,""ssim/map/ambient-occlusion/AO"":0.2689625918865204,""ssim/map/color/DIFF"":0.12235019356012344,""ssim/map/displacement/Displacement"":0.2128138542175293,""ssim/map/metalness/metal"":0.5079134702682495,""ssim/map/normal-gl/normal"":0.15120138227939606,""ssim/map/roughness/rough"":0.16946828365325928,""ssim/semantic/AO"":0.2689625918865204,""ssim/semantic/DIFF"":0.12235019356012344,""ssim/semantic/Displacement"":0.2128138542175293,""ssim/semantic/metal"":0.5079134702682495,""ssim/semantic/normal"":0.15120138227939606,""ssim/semantic/rough"":0.16946828365325928}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,0,rails-001,LPE,0,complete,5000,50,16.107236396374706,0.2917317698399226,1.7254561260001537,2.352342000000135,0.0032737940000515664,"{""psnr"":16.107236396374706,""psnr/map/ambient-occlusion/AO"":18.76746327016645,""psnr/map/color/DIFF"":17.21701358702713,""psnr/map/displacement/Displacement"":15.85458176107913,""psnr/map/metalness/metal"":9.971847523374244,""psnr/map/normal-gl/normal"":15.693447114669954,""psnr/map/roughness/rough"":19.13906512193134,""psnr/semantic/AO"":18.76746327016645,""psnr/semantic/DIFF"":17.21701358702713,""psnr/semantic/Displacement"":15.85458176107913,""psnr/semantic/metal"":9.971847523374244,""psnr/semantic/normal"":15.693447114669954,""psnr/semantic/rough"":19.13906512193134,""ssim"":0.2917317698399226,""ssim/map/ambient-occlusion/AO"":0.21019606292247772,""ssim/map/color/DIFF"":0.1445034295320511,""ssim/map/displacement/Displacement"":0.2660483121871948,""ssim/map/metalness/metal"":0.6900348663330078,""ssim/map/normal-gl/normal"":0.16334420442581177,""ssim/map/roughness/rough"":0.2762637436389923,""ssim/semantic/AO"":0.21019606292247772,""ssim/semantic/DIFF"":0.1445034295320511,""ssim/semantic/Displacement"":0.2660483121871948,""ssim/semantic/metal"":0.6900348663330078,""ssim/semantic/normal"":0.16334420442581177,""ssim/semantic/rough"":0.2762637436389923}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,1,rails-001,LPE,1,complete,5000,50,16.071813221555413,0.215797392030557,1.7538499719998981,1.9822854080000525,0.002060154999981023,"{""psnr"":16.071813221555413,""psnr/map/ambient-occlusion/AO"":19.144105769773642,""psnr/map/color/DIFF"":17.0409076303104,""psnr/map/displacement/Displacement"":15.540802940430279,""psnr/map/metalness/metal"":10.006986998325324,""psnr/map/normal-gl/normal"":16.88353038103825,""psnr/map/roughness/rough"":17.814545609454584,""psnr/semantic/AO"":19.144105769773642,""psnr/semantic/DIFF"":17.0409076303104,""psnr/semantic/Displacement"":15.540802940430279,""psnr/semantic/metal"":10.006986998325324,""psnr/semantic/normal"":16.88353038103825,""psnr/semantic/rough"":17.814545609454584,""ssim"":0.215797392030557,""ssim/map/ambient-occlusion/AO"":0.19545097649097443,""ssim/map/color/DIFF"":0.12524563074111938,""ssim/map/displacement/Displacement"":0.1868983954191208,""ssim/map/metalness/metal"":0.5144964456558228,""ssim/map/normal-gl/normal"":0.13028842210769653,""ssim/map/roughness/rough"":0.1424044817686081,""ssim/semantic/AO"":0.19545097649097443,""ssim/semantic/DIFF"":0.12524563074111938,""ssim/semantic/Displacement"":0.1868983954191208,""ssim/semantic/metal"":0.5144964456558228,""ssim/semantic/normal"":0.13028842210769653,""ssim/semantic/rough"":0.1424044817686081}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,2,rails-001,LPE,2,interrupted,2362,50,16.725351053799063,0.29231298218170804,0.6514134010001271,0.769345266000073,0.0018839130000287696,"{""psnr"":16.725351053799063,""psnr/map/ambient-occlusion/AO"":21.01153609555449,""psnr/map/color/DIFF"":17.003676355696182,""psnr/map/displacement/Displacement"":16.112744759803633,""psnr/map/metalness/metal"":9.973895215291448,""psnr/map/normal-gl/normal"":17.37054577411104,""psnr/map/roughness/rough"":18.879708122337593,""psnr/semantic/AO"":21.01153609555449,""psnr/semantic/DIFF"":17.003676355696182,""psnr/semantic/Displacement"":16.112744759803633,""psnr/semantic/metal"":9.973895215291448,""psnr/semantic/normal"":17.37054577411104,""psnr/semantic/rough"":18.879708122337593,""ssim"":0.29231298218170804,""ssim/map/ambient-occlusion/AO"":0.325404554605484,""ssim/map/color/DIFF"":0.1392429918050766,""ssim/map/displacement/Displacement"":0.24109303951263428,""ssim/map/metalness/metal"":0.6541231870651245,""ssim/map/normal-gl/normal"":0.17200089991092682,""ssim/map/roughness/rough"":0.2220132201910019,""ssim/semantic/AO"":0.325404554605484,""ssim/semantic/DIFF"":0.1392429918050766,""ssim/semantic/Displacement"":0.24109303951263428,""ssim/semantic/metal"":0.6541231870651245,""ssim/semantic/normal"":0.17200089991092682,""ssim/semantic/rough"":0.2220132201910019}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,3,rails-001,BI-Grid,0,complete,5000,200,22.642251638230064,0.6202291200558344,1.9120024279998233,3.624191197999835,0.0010758579999219364,"{""psnr"":22.642251638230064,""psnr/map/ambient-occlusion/AO"":26.52172965638945,""psnr/map/color/DIFF"":23.248723449561982,""psnr/map/displacement/Displacement"":26.865794769367245,""psnr/map/metalness/metal"":12.081588737322049,""psnr/map/normal-gl/normal"":19.129468694105366,""psnr/map/roughness/rough"":28.006204522634302,""psnr/semantic/AO"":26.52172965638945,""psnr/semantic/DIFF"":23.248723449561982,""psnr/semantic/Displacement"":26.865794769367245,""psnr/semantic/metal"":12.081588737322049,""psnr/semantic/normal"":19.129468694105366,""psnr/semantic/rough"":28.006204522634302,""ssim"":0.6202291200558344,""ssim/map/ambient-occlusion/AO"":0.7444016933441162,""ssim/map/color/DIFF"":0.7325443625450134,""ssim/map/displacement/Displacement"":0.6603366732597351,""ssim/map/metalness/metal"":0.5068270564079285,""ssim/map/normal-gl/normal"":0.3277681767940521,""ssim/map/roughness/rough"":0.7494967579841614,""ssim/semantic/AO"":0.7444016933441162,""ssim/semantic/DIFF"":0.7325443625450134,""ssim/semantic/Displacement"":0.6603366732597351,""ssim/semantic/metal"":0.5068270564079285,""ssim/semantic/normal"":0.3277681767940521,""ssim/semantic/rough"":0.7494967579841614}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,4,rails-001,BI-Grid,1,complete,5000,200,23.55856573665403,0.6279269258181254,2.77085173200021,5.352881786000353,0.0010999770001944853,"{""psnr"":23.55856573665403,""psnr/map/ambient-occlusion/AO"":26.98439140357772,""psnr/map/color/DIFF"":22.80731059461615,""psnr/map/displacement/Displacement"":29.130857968399837,""psnr/map/metalness/metal"":13.839495316728003,""psnr/map/normal-gl/normal"":19.200227787098385,""psnr/map/roughness/rough"":29.389111349504095,""psnr/semantic/AO"":26.98439140357772,""psnr/semantic/DIFF"":22.80731059461615,""psnr/semantic/Displacement"":29.130857968399837,""psnr/semantic/metal"":13.839495316728003,""psnr/semantic/normal"":19.200227787098385,""psnr/semantic/rough"":29.389111349504095,""ssim"":0.6279269258181254,""ssim/map/ambient-occlusion/AO"":0.771080493927002,""ssim/map/color/DIFF"":0.6902958750724792,""ssim/map/displacement/Displacement"":0.7142841815948486,""ssim/map/metalness/metal"":0.45905765891075134,""ssim/map/normal-gl/normal"":0.3412695825099945,""ssim/map/roughness/rough"":0.7915737628936768,""ssim/semantic/AO"":0.771080493927002,""ssim/semantic/DIFF"":0.6902958750724792,""ssim/semantic/Displacement"":0.7142841815948486,""ssim/semantic/metal"":0.45905765891075134,""ssim/semantic/normal"":0.3412695825099945,""ssim/semantic/rough"":0.7915737628936768}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,5,rails-001,BI-Grid,2,interrupted,2363,200,25.840964348982016,0.639916385213534,1.9185500649996357,2.6925352139996903,0.0010694669999793405,"{""psnr"":25.840964348982016,""psnr/map/ambient-occlusion/AO"":27.043415412720506,""psnr/map/color/DIFF"":20.55962795405689,""psnr/map/displacement/Displacement"":30.091008669846108,""psnr/map/metalness/metal"":28.62465885245126,""psnr/map/normal-gl/normal"":19.327253316782425,""psnr/map/roughness/rough"":29.39982188803491,""psnr/semantic/AO"":27.043415412720506,""psnr/semantic/DIFF"":20.55962795405689,""psnr/semantic/Displacement"":30.091008669846108,""psnr/semantic/metal"":28.62465885245126,""psnr/semantic/normal"":19.327253316782425,""psnr/semantic/rough"":29.39982188803491,""ssim"":0.639916385213534,""ssim/map/ambient-occlusion/AO"":0.7721518874168396,""ssim/map/color/DIFF"":0.4131525456905365,""ssim/map/displacement/Displacement"":0.7774868011474609,""ssim/map/metalness/metal"":0.7430884838104248,""ssim/map/normal-gl/normal"":0.34873223304748535,""ssim/map/roughness/rough"":0.784886360168457,""ssim/semantic/AO"":0.7721518874168396,""ssim/semantic/DIFF"":0.4131525456905365,""ssim/semantic/Displacement"":0.7774868011474609,""ssim/semantic/metal"":0.7430884838104248,""ssim/semantic/normal"":0.34873223304748535,""ssim/semantic/rough"":0.784886360168457}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,0,rails-001,LPE,0,complete,5000,200,20.65916472065805,0.5595904191335043,3.3976344549998885,5.749976455000024,0.010574276999932408,"{""psnr"":20.65916472065805,""psnr/map/ambient-occlusion/AO"":25.864470601543843,""psnr/map/color/DIFF"":18.101098995610712,""psnr/map/displacement/Displacement"":29.313525065478117,""psnr/map/metalness/metal"":9.961936883545997,""psnr/map/normal-gl/normal"":19.166922797109315,""psnr/map/roughness/rough"":21.547033980660323,""psnr/semantic/AO"":25.864470601543843,""psnr/semantic/DIFF"":18.101098995610712,""psnr/semantic/Displacement"":29.313525065478117,""psnr/semantic/metal"":9.961936883545997,""psnr/semantic/normal"":19.166922797109315,""psnr/semantic/rough"":21.547033980660323,""ssim"":0.5595904191335043,""ssim/map/ambient-occlusion/AO"":0.7034944891929626,""ssim/map/color/DIFF"":0.2797947824001312,""ssim/map/displacement/Displacement"":0.7872467041015625,""ssim/map/metalness/metal"":0.7510551810264587,""ssim/map/normal-gl/normal"":0.32035568356513977,""ssim/map/roughness/rough"":0.5155956745147705,""ssim/semantic/AO"":0.7034944891929626,""ssim/semantic/DIFF"":0.2797947824001312,""ssim/semantic/Displacement"":0.7872467041015625,""ssim/semantic/metal"":0.7510551810264587,""ssim/semantic/normal"":0.32035568356513977,""ssim/semantic/rough"":0.5155956745147705}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,1,rails-001,LPE,1,complete,5000,200,20.06907220921978,0.5400356401999792,2.0814511360006236,4.063736544000676,0.0018992640000305983,"{""psnr"":20.06907220921978,""psnr/map/ambient-occlusion/AO"":25.583663644708004,""psnr/map/color/DIFF"":17.281357288824445,""psnr/map/displacement/Displacement"":26.15326315973025,""psnr/map/metalness/metal"":9.95109236913086,""psnr/map/normal-gl/normal"":19.220935821290823,""psnr/map/roughness/rough"":22.224120971634292,""psnr/semantic/AO"":25.583663644708004,""psnr/semantic/DIFF"":17.281357288824445,""psnr/semantic/Displacement"":26.15326315973025,""psnr/semantic/metal"":9.95109236913086,""psnr/semantic/normal"":19.220935821290823,""psnr/semantic/rough"":22.224120971634292,""ssim"":0.5400356401999792,""ssim/map/ambient-occlusion/AO"":0.6520829200744629,""ssim/map/color/DIFF"":0.12101992964744568,""ssim/map/displacement/Displacement"":0.7311187386512756,""ssim/map/metalness/metal"":0.747025728225708,""ssim/map/normal-gl/normal"":0.3130323886871338,""ssim/map/roughness/rough"":0.6759341359138489,""ssim/semantic/AO"":0.6520829200744629,""ssim/semantic/DIFF"":0.12101992964744568,""ssim/semantic/Displacement"":0.7311187386512756,""ssim/semantic/metal"":0.747025728225708,""ssim/semantic/normal"":0.3130323886871338,""ssim/semantic/rough"":0.6759341359138489}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,2,rails-001,LPE,2,interrupted,2362,200,21.69706131509901,0.586598257223765,2.6504536610000287,3.4197989270001017,0.0020289149999825895,"{""psnr"":21.69706131509901,""psnr/map/ambient-occlusion/AO"":25.687350683877796,""psnr/map/color/DIFF"":19.413730065081786,""psnr/map/displacement/Displacement"":27.587498670601253,""psnr/map/metalness/metal"":10.25158467102644,""psnr/map/normal-gl/normal"":19.044402834440028,""psnr/map/roughness/rough"":28.197800965566753,""psnr/semantic/AO"":25.687350683877796,""psnr/semantic/DIFF"":19.413730065081786,""psnr/semantic/Displacement"":27.587498670601253,""psnr/semantic/metal"":10.25158467102644,""psnr/semantic/normal"":19.044402834440028,""psnr/semantic/rough"":28.197800965566753,""ssim"":0.586598257223765,""ssim/map/ambient-occlusion/AO"":0.6615476012229919,""ssim/map/color/DIFF"":0.3206574618816376,""ssim/map/displacement/Displacement"":0.7770029902458191,""ssim/map/metalness/metal"":0.6918394565582275,""ssim/map/normal-gl/normal"":0.2970423996448517,""ssim/map/roughness/rough"":0.7714996337890625,""ssim/semantic/AO"":0.6615476012229919,""ssim/semantic/DIFF"":0.3206574618816376,""ssim/semantic/Displacement"":0.7770029902458191,""ssim/semantic/metal"":0.6918394565582275,""ssim/semantic/normal"":0.2970423996448517,""ssim/semantic/rough"":0.7714996337890625}"
results/work/texture-repro/convergence-pilot/09d602a3fd6d-63e6597b835b-86be3aaffb8d/manifest.json,3,rails-001,BI-Grid,0,complete,5000,1000,32.690678573872674,0.8946517010529836,11.02047648500411,14.644667683003945,0.001311780000833096,"{""psnr"":32.690678573872674,""psnr/map/ambient-occlusion/AO"":32.096267684322335,""psnr/map/color/DIFF"":25.78313106133542,""psnr/map/displacement/Displacement"":39.61179668425514,""psnr/map/metalness/metal"":40.69631762558201,""psnr/map/normal-gl/normal"":22.37877055966603,""psnr/map/roughness/rough"":35.57778782807511,""psnr/semantic/AO"":32.096267684322335,""psnr/semantic/DIFF"":25.78313106133542,""psnr/semantic/Displacement"":39.61179668425514,""psnr/semantic/metal"":40.69631762558201,""psnr/semantic/normal"":22.37877055966603,""psnr/semantic/rough"":35.57778782807511,""ssim"":0.8946517010529836,""ssim/map/ambient-occlusion/AO"":0.9041246771812439,""ssim/map/color/DIFF"":0.8585837483406067,""ssim/map/displacement/Displacement"":0.9687111377716064,""ssim/map/metalness/metal"":0.9942696690559387,""ssim/map/normal-gl/normal"":0.6960814595222473,""ssim/map/roughness/rough"":0.9461395144462585,""ssim/semantic/AO"":0.9041246771812439,""ssim/semantic/DIFF"":0.8585837483406067,""ssim/semantic/Displacement"":0.9687111377716064,""ssim/semantic/metal"":0.9942696690559387,""ssim/semantic/normal"":0.6960814595222473,""ssim/semantic/rough"":0.9461395144462585}"
